Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Purchase Year,Purchase Month,Response Delay Hrs,Resolution Hrs
26,1,20,3,0,2,1,3.0,2020,11,17.39666666666667,-3.95
65,0,18,1,0,3,0,3.0,2021,1,4.497222222222222,-1.0
61,0,25,0,0,1,1,4.0,2020,11,11.39861111111111,-2.433333333333333
48,0,27,2,0,2,1,4.0,2020,1,13.766944444444444,2.066666666666667
68,0,24,4,0,0,0,5.0,2021,3,9.320277777777777,-5.55
68,2,3,2,0,1,0,2.0,2020,8,9.238055555555556,9.5
43,2,29,0,0,1,3,1.0,2020,1,24.589444444444446,-0.9
19,1,34,2,0,0,1,5.0,2020,6,20.774444444444445,-12.633333333333333
54,0,15,1,0,3,0,2.0,2021,10,21.374444444444446,-18.466666666666665
59,2,25,1,0,2,0,5.0,2021,6,22.642222222222223,-14.416666666666666
29,2,14,2,0,2,0,1.0,2020,12,21.842777777777776,-14.783333333333333
38,2,31,2,0,1,2,3.0,2021,10,6.393055555555556,8.466666666666667
43,1,16,4,0,1,0,2.0,2020,10,25.928333333333335,-19.883333333333333
45,0,18,1,0,0,1,2.0,2021,11,24.663055555555555,-14.983333333333333
67,0,30,1,0,2,3,5.0,2020,1,23.68027777777778,-11.75
64,2,19,1,0,2,0,2.0,2021,6,21.515555555555554,3.316666666666667
49,0,20,3,0,1,1,2.0,2021,10,15.149722222222222,-11.85
54,2,19,0,0,3,1,1.0,2021,11,4.516944444444444,18.9
60,2,36,4,0,3,1,3.0,2020,1,23.818055555555556,-5.8
34,2,21,1,0,3,1,5.0,2020,12,12.468055555555555,5.95
26,0,5,2,0,0,2,4.0,2021,4,13.869166666666667,-10.666666666666666
59,0,3,0,0,1,1,2.0,2021,10,10.803055555555556,15.55
65,0,37,0,0,3,2,2.0,2021,6,21.80611111111111,-0.36666666666666664
33,2,28,1,0,3,0,1.0,2020,1,7.541111111111111,12.083333333333334
38,2,0,1,0,0,3,2.0,2020,4,21.591666666666665,-11.116666666666667
44,0,14,0,0,2,0,4.0,2021,3,20.709722222222222,-11.233333333333333
20,1,23,0,0,2,1,1.0,2021,9,20.745,0.85
33,2,3,3,0,1,3,2.0,2021,9,26.328611111111112,-21.133333333333333
69,1,23,4,0,3,1,5.0,2021,5,17.2625,-14.55
19,0,18,4,0,2,3,1.0,2021,1,15.862777777777778,-7.816666666666666
65,2,5,1,0,1,2,2.0,2021,10,16.029722222222222,2.966666666666667
32,1,41,4,0,3,0,3.0,2020,6,15.831666666666667,-4.883333333333334
64,2,22,4,0,3,1,4.0,2021,1,8.099444444444444,-5.433333333333334
42,1,18,3,0,0,1,1.0,2021,1,3.033611111111111,3.7
44,0,30,1,0,1,0,5.0,2021,4,22.87,-19.133333333333333
36,2,33,4,0,0,2,3.0,2021,8,19.671944444444446,-10.9
27,0,4,4,0,1,1,3.0,2021,8,5.6561111111111115,15.183333333333334
60,2,23,2,0,1,2,4.0,2021,8,18.424166666666668,-13.916666666666666
33,1,22,0,0,3,3,2.0,2020,3,4.526388888888889,19.2
56,1,22,0,0,3,0,5.0,2021,5,15.176944444444445,-8.25
23,0,12,3,0,2,1,2.0,2020,8,22.22833333333333,-18.683333333333334
43,1,29,2,0,3,3,4.0,2021,9,21.1125,-16.9
45,0,19,0,0,2,1,4.0,2021,3,7.563611111111111,1.0166666666666666
46,0,37,0,0,1,2,3.0,2021,12,16.864166666666666,-9.633333333333333
60,1,19,2,0,3,2,5.0,2020,2,3.4480555555555554,19.533333333333335
52,1,25,1,0,1,2,1.0,2021,6,22.483333333333334,-0.26666666666666666
42,0,5,3,0,0,1,2.0,2021,10,12.4175,5.35
34,0,28,4,0,0,3,3.0,2020,7,11.758333333333333,10.816666666666666
65,0,35,0,0,1,2,2.0,2020,6,21.275555555555556,-12.716666666666667
35,1,12,4,0,1,3,1.0,2020,12,9.32611111111111,1.5166666666666666
70,2,33,0,0,2,3,3.0,2021,8,6.21,12.316666666666666
32,1,0,3,0,3,1,4.0,2020,6,17.428055555555556,-5.816666666666666
70,2,5,4,0,3,0,3.0,2020,6,4.311944444444444,3.5833333333333335
31,2,13,3,0,1,3,1.0,2020,10,17.662222222222223,7.766666666666667
42,2,34,1,0,1,3,1.0,2021,3,13.814444444444444,-1.9333333333333333
36,0,24,2,0,2,3,1.0,2020,12,18.68138888888889,-9.083333333333334
35,1,32,4,0,1,2,5.0,2020,3,23.49888888888889,0.06666666666666667
48,0,39,4,0,0,2,4.0,2021,9,20.25,-16.466666666666665
35,1,33,3,0,2,3,1.0,2020,2,13.9675,5.816666666666666
52,2,8,4,0,1,2,1.0,2021,8,4.368055555555555,-1.6666666666666667
23,0,37,1,0,1,2,1.0,2021,1,24.10333333333333,-14.1
43,0,25,3,0,1,1,4.0,2020,1,15.987222222222222,9.8
25,0,12,2,0,0,3,1.0,2020,3,14.905555555555555,-9.083333333333334
65,2,28,0,0,3,2,5.0,2020,9,22.12388888888889,-4.016666666666667
55,2,22,2,0,1,1,1.0,2021,5,12.078333333333333,-7.433333333333334
31,2,38,4,0,3,0,3.0,2020,2,21.378888888888888,4.3
20,2,1,1,0,0,1,2.0,2020,7,5.683888888888889,0.16666666666666666
51,2,38,4,0,2,3,1.0,2021,10,2.868333333333333,9.633333333333333
30,0,34,3,0,3,2,1.0,2020,6,3.1197222222222223,11.133333333333333
53,0,23,3,0,1,1,2.0,2020,8,23.787222222222223,-13.75
34,1,6,2,0,2,3,3.0,2021,3,13.2875,9.7
26,0,33,0,0,3,3,2.0,2020,9,17.938055555555554,3.433333333333333
67,1,28,3,0,2,2,3.0,2021,2,20.9725,-1.0333333333333334
60,2,5,3,0,2,2,2.0,2020,5,24.139722222222222,-5.566666666666666
19,0,15,2,0,3,2,1.0,2021,10,15.707777777777778,-2.5833333333333335
54,2,19,1,0,2,3,4.0,2021,10,14.975,-5.35
52,0,13,0,0,0,1,1.0,2020,12,3.3919444444444444,9.75
63,2,23,0,0,0,2,1.0,2021,11,7.026944444444444,-1.3833333333333333
20,0,7,3,0,3,1,2.0,2020,5,3.645,0.4
56,2,16,2,0,0,0,5.0,2021,8,11.395555555555555,3.05
46,2,11,0,0,3,2,4.0,2021,9,19.296944444444446,-16.65
62,0,18,0,0,0,1,3.0,2021,2,21.58277777777778,-0.5
41,2,25,0,0,2,1,3.0,2020,3,12.569722222222222,3.183333333333333
66,1,4,0,0,3,2,2.0,2021,1,4.4375,3.6666666666666665
51,1,31,0,0,3,1,4.0,2021,8,22.838055555555556,0.38333333333333336
60,0,6,2,0,0,3,3.0,2020,12,16.488333333333333,-8.383333333333333
51,1,9,2,0,1,2,5.0,2020,11,7.925,14.95
21,2,4,3,0,3,1,3.0,2021,2,15.0275,9.283333333333333
61,1,18,2,0,2,0,3.0,2020,12,8.029166666666667,1.0833333333333333
53,0,21,3,0,1,1,3.0,2021,2,8.979722222222222,-6.05
65,1,18,0,0,1,2,3.0,2021,11,21.113888888888887,-1.2333333333333334
60,1,28,2,0,3,3,3.0,2021,8,6.415,10.35
45,1,1,3,0,3,2,2.0,2020,1,10.699166666666667,12.55
44,1,27,3,0,0,3,2.0,2020,8,19.49972222222222,2.466666666666667
34,1,24,1,0,1,3,4.0,2020,9,26.335555555555555,-4.8
34,1,14,3,0,2,1,4.0,2020,9,3.352222222222222,15.716666666666667
34,1,18,2,0,3,3,5.0,2021,10,10.719444444444445,-2.316666666666667
67,2,3,4,0,2,3,3.0,2021,12,3.1216666666666666,4.85
43,0,7,1,0,0,3,3.0,2021,9,13.205277777777777,-10.1
18,0,14,0,0,1,2,1.0,2020,7,7.5055555555555555,4.733333333333333
44,1,38,0,0,1,0,5.0,2020,6,3.6255555555555556,19.716666666666665
70,1,35,4,0,2,1,4.0,2021,9,5.593055555555556,20.9
44,2,28,1,0,0,2,2.0,2021,12,21.510277777777777,-7.816666666666666
44,1,31,0,0,0,2,5.0,2020,11,5.3277777777777775,5.55
65,2,34,0,0,0,0,5.0,2020,11,9.011666666666667,0.5333333333333333
31,1,27,3,0,2,2,3.0,2021,6,2.645277777777778,9.733333333333333
69,1,19,3,0,2,1,2.0,2020,8,21.47888888888889,4.383333333333334
31,2,11,1,0,3,2,3.0,2020,9,21.3125,-4.516666666666667
65,1,3,4,0,1,3,3.0,2020,9,21.09638888888889,-8.55
41,2,12,2,0,2,1,1.0,2021,12,6.413611111111111,7.266666666666667
20,0,20,0,0,3,3,5.0,2021,1,7.314444444444445,-1.75
29,0,32,1,0,3,3,1.0,2021,12,22.883055555555554,-4.25
29,0,25,1,0,1,0,1.0,2021,11,12.151388888888889,10.083333333333334
33,1,3,1,0,3,3,3.0,2021,6,5.5697222222222225,3.1
20,0,10,4,0,0,1,2.0,2021,7,6.3372222222222225,11.5
54,0,39,4,0,1,2,1.0,2021,10,13.321388888888889,-6.683333333333334
33,2,33,0,0,0,2,1.0,2020,11,6.9383333333333335,10.35
64,2,9,3,0,1,1,1.0,2020,4,9.041944444444445,4.8
30,2,28,2,0,0,3,2.0,2021,7,4.6594444444444445,7.983333333333333
52,1,6,3,0,2,1,3.0,2021,4,6.126944444444445,-0.9
70,0,10,4,0,1,2,3.0,2021,11,25.51361111111111,-9.366666666666667
27,2,1,2,0,2,1,2.0,2020,9,13.914444444444445,2.5166666666666666
68,2,0,3,0,2,0,5.0,2020,10,16.398055555555555,-8.466666666666667
31,1,4,1,0,3,1,5.0,2020,12,6.831944444444445,4.633333333333334
60,1,34,1,0,1,1,4.0,2021,4,19.7325,-12.55
35,2,3,0,0,2,3,3.0,2021,2,7.0841666666666665,-0.43333333333333335
51,2,34,3,0,3,3,5.0,2021,8,25.168055555555554,-17.616666666666667
54,0,14,3,0,1,3,4.0,2020,12,9.118333333333334,1.5833333333333333
56,0,13,4,0,0,2,1.0,2021,12,5.318611111111111,-0.3
26,0,11,0,0,3,0,2.0,2021,3,13.354166666666666,-0.4
56,2,4,4,0,0,0,5.0,2021,8,5.421388888888889,7.633333333333334
64,1,34,2,0,2,3,4.0,2021,1,4.222222222222222,8.683333333333334
45,1,17,2,0,3,2,4.0,2021,3,15.590555555555556,3.55
57,1,23,3,0,3,3,3.0,2020,7,26.462222222222223,-8.3
58,0,0,0,0,3,1,5.0,2020,3,17.013333333333332,-10.133333333333333
20,2,27,4,0,1,3,3.0,2021,5,8.930277777777778,17.2
51,2,21,0,0,1,3,1.0,2020,11,15.380833333333333,0.7
50,1,38,3,0,3,1,5.0,2020,4,14.231388888888889,5.633333333333334
43,2,41,0,0,1,0,1.0,2020,2,17.482777777777777,0.36666666666666664
44,0,35,0,0,3,0,4.0,2020,7,18.500833333333333,-8.983333333333333
38,0,34,0,0,3,2,4.0,2020,4,11.950833333333334,11.433333333333334
22,1,21,4,0,1,2,3.0,2021,6,3.151388888888889,-0.06666666666666667
24,1,34,2,0,2,0,4.0,2020,5,11.918333333333333,8.683333333333334
56,0,15,4,0,2,0,1.0,2021,12,5.5525,-0.6
45,2,16,4,0,1,2,3.0,2020,4,17.420277777777777,-11.366666666666667
46,2,17,1,0,1,3,1.0,2020,9,23.121666666666666,-7.983333333333333
55,0,25,3,0,2,1,3.0,2021,12,22.988888888888887,-17.433333333333334
30,1,19,2,0,0,0,5.0,2020,5,7.139444444444444,-2.816666666666667
20,0,40,4,0,0,3,3.0,2021,7,9.323611111111111,0.08333333333333333
30,0,1,3,0,3,3,2.0,2021,1,10.6075,6.15
28,1,11,4,0,2,2,5.0,2021,3,6.041388888888889,7.433333333333334
49,0,11,1,0,1,2,3.0,2020,9,9.875555555555556,1.7166666666666666
20,1,3,3,0,2,0,3.0,2021,4,22.543055555555554,0.16666666666666666
29,0,33,4,0,2,3,1.0,2021,6,22.41138888888889,3.8333333333333335
28,1,3,4,0,2,3,2.0,2021,8,16.095277777777778,-3.85
26,0,8,0,0,2,3,4.0,2020,3,25.06277777777778,-3.466666666666667
53,2,8,2,0,0,3,3.0,2021,1,26.180555555555557,-17.1
55,0,6,4,0,3,0,5.0,2020,12,21.714166666666667,-3.933333333333333
59,2,35,1,0,0,1,3.0,2021,3,19.68111111111111,-11.566666666666666
30,2,2,4,0,3,0,3.0,2021,2,12.182777777777778,-1.1
68,1,30,0,0,2,1,1.0,2021,7,21.183333333333334,-4.7
56,2,7,2,0,3,0,3.0,2021,12,4.383611111111111,6.983333333333333
42,2,15,2,0,1,2,4.0,2020,10,26.168055555555554,-6.6
45,2,21,2,0,1,0,4.0,2020,12,4.703055555555555,-0.9166666666666666
60,0,41,2,0,3,2,5.0,2020,10,3.1533333333333333,11.483333333333333
56,0,9,3,0,2,2,5.0,2021,5,24.97222222222222,-18.916666666666668
48,2,35,4,0,3,1,3.0,2020,1,9.506666666666666,1.4166666666666667
24,1,16,4,0,3,2,3.0,2020,3,3.523888888888889,5.133333333333334
27,0,13,4,0,1,3,2.0,2021,7,24.525555555555556,-12.516666666666667
22,1,29,1,0,3,1,2.0,2020,10,7.493055555555555,5.55
29,0,14,1,0,3,1,5.0,2020,10,18.629444444444445,6.283333333333333
54,2,29,4,0,1,0,2.0,2020,2,4.948611111111111,18.816666666666666
55,1,8,4,0,0,3,3.0,2021,8,17.76527777777778,-8.183333333333334
70,1,41,3,0,3,0,1.0,2021,3,16.21611111111111,-9.633333333333333
31,1,40,0,0,0,0,3.0,2021,4,26.116944444444446,-6.45
52,2,11,4,0,0,2,1.0,2020,10,9.684444444444445,-3.3833333333333333
30,0,15,1,0,3,1,1.0,2020,11,20.735277777777778,5.066666666666666
61,0,3,1,0,0,3,3.0,2021,12,15.502777777777778,1.4
56,2,16,0,0,0,0,1.0,2020,3,25.486944444444443,-13.333333333333334
22,2,34,3,0,3,1,3.0,2021,5,21.470833333333335,3.066666666666667
32,2,2,3,0,2,1,5.0,2020,1,17.339444444444446,0.35
67,2,5,2,0,2,0,4.0,2020,5,5.708055555555555,18.333333333333332
51,2,11,4,0,2,3,5.0,2021,11,19.075277777777778,1.25
20,2,1,2,0,2,3,1.0,2020,12,16.81,0.8
62,2,34,3,0,2,2,4.0,2020,12,10.143611111111111,4.316666666666666
21,1,3,0,0,0,0,2.0,2021,8,11.544444444444444,5.983333333333333
61,1,16,2,0,0,2,5.0,2021,7,12.634444444444444,6.05
30,2,6,0,0,3,3,4.0,2020,1,4.535,5.016666666666667
24,0,18,1,0,0,3,5.0,2021,3,25.202222222222222,-8.4
57,0,20,2,0,0,3,2.0,2021,3,6.937222222222222,-0.08333333333333333
33,2,41,3,0,3,2,4.0,2020,12,21.205,-11.866666666666667
56,1,23,2,0,0,2,2.0,2021,4,12.6775,-1.6666666666666667
52,1,6,4,0,0,2,3.0,2021,12,12.878333333333334,6.216666666666667
41,1,6,3,0,1,0,1.0,2020,6,18.600277777777777,-10.6
68,2,38,1,0,1,0,5.0,2021,8,5.483888888888889,18.983333333333334
39,0,18,3,0,3,0,5.0,2021,2,3.518611111111111,6.2
22,0,11,3,0,3,0,1.0,2020,10,12.339444444444444,4.133333333333334
27,0,14,3,0,2,1,4.0,2021,11,19.023888888888887,-9.216666666666667
70,2,16,4,0,0,1,4.0,2021,6,14.674722222222222,-7.0
55,2,19,0,0,3,2,1.0,2021,1,26.575277777777778,-0.5
55,1,11,1,0,2,3,4.0,2021,3,24.211388888888887,-0.55
19,0,35,3,0,3,0,3.0,2020,9,13.246944444444445,12.766666666666667
38,0,26,2,0,1,2,1.0,2020,3,10.315,5.366666666666666
39,2,16,2,0,0,2,2.0,2020,9,9.698611111111111,13.4
69,1,0,3,0,1,3,4.0,2020,5,7.332222222222223,19.066666666666666
34,1,34,4,0,2,0,4.0,2020,4,11.117777777777778,-2.1333333333333333
38,2,21,2,0,0,3,2.0,2020,11,24.685,-9.483333333333333
70,1,11,1,0,0,1,4.0,2020,2,20.601944444444445,-10.383333333333333
42,1,33,0,0,0,1,1.0,2021,6,4.9688888888888885,1.8166666666666667
57,2,25,4,0,2,1,1.0,2021,10,16.102777777777778,5.483333333333333
68,0,36,0,0,0,2,2.0,2021,2,17.170277777777777,-3.966666666666667
47,1,16,0,0,2,3,2.0,2020,3,8.854166666666666,16.716666666666665
37,2,26,3,0,0,1,5.0,2020,8,18.05472222222222,-12.683333333333334
61,0,11,4,0,2,0,3.0,2021,6,4.071944444444444,16.816666666666666
18,0,21,2,0,1,2,4.0,2020,5,20.839166666666667,0.26666666666666666
27,0,21,1,0,0,1,3.0,2021,11,15.824722222222222,-10.616666666666667
44,2,2,4,0,2,0,1.0,2021,10,13.925277777777778,-3.183333333333333
19,1,8,0,0,0,2,5.0,2021,2,8.342222222222222,-2.6333333333333333
70,1,8,3,0,2,1,5.0,2021,5,17.959444444444443,3.6
27,1,27,0,0,1,2,5.0,2021,12,16.128611111111113,2.15
57,2,39,0,0,1,3,4.0,2021,1,8.9125,2.6
59,0,34,0,0,2,3,5.0,2021,1,15.398055555555555,-4.433333333333334
59,1,26,0,0,3,2,1.0,2020,12,22.01527777777778,-18.933333333333334
19,1,31,1,0,2,1,3.0,2020,6,5.5825,2.1166666666666667
62,0,41,0,0,0,2,1.0,2021,2,20.701944444444443,-14.966666666666667
20,2,29,1,0,2,3,5.0,2020,1,20.870833333333334,-17.7
37,1,36,3,0,0,3,5.0,2021,11,24.27111111111111,-12.6
38,1,38,3,0,1,1,5.0,2021,4,21.138333333333332,-16.85
47,0,32,1,0,2,3,1.0,2021,2,23.755277777777778,-4.7
53,1,15,3,0,0,0,4.0,2020,2,9.65611111111111,-3.2666666666666666
26,1,34,2,0,1,1,5.0,2020,6,7.776388888888889,-5.05
42,1,26,2,0,3,0,3.0,2021,1,21.710277777777776,-5.666666666666667
48,2,26,0,0,1,1,5.0,2020,12,6.327222222222222,9.216666666666667
44,0,34,2,0,0,0,4.0,2021,6,22.57777777777778,-3.6166666666666667
30,0,22,2,0,1,1,3.0,2020,3,8.579166666666667,-5.566666666666666
29,1,7,1,0,1,1,2.0,2021,4,10.179444444444444,9.766666666666667
56,0,3,3,0,0,1,2.0,2020,1,14.381388888888889,-5.066666666666666
68,0,20,0,0,2,0,1.0,2020,2,15.699166666666667,7.566666666666666
41,0,1,4,0,0,1,4.0,2020,6,16.76638888888889,-8.5
57,2,26,1,0,1,0,4.0,2021,4,16.900555555555556,1.5666666666666667
41,1,26,1,0,1,1,1.0,2020,11,3.7344444444444442,16.6
21,2,30,1,0,0,2,1.0,2020,12,15.485833333333334,4.516666666666667
25,1,29,3,0,1,1,2.0,2021,5,21.9875,-1.0166666666666666
51,2,10,1,0,1,2,3.0,2021,7,25.390555555555554,-15.283333333333333
52,1,2,3,0,0,0,5.0,2020,11,19.3275,-11.783333333333333
40,1,18,2,0,3,3,4.0,2020,3,7.6947222222222225,1.1
53,1,32,3,0,3,1,1.0,2021,4,22.878333333333334,-1.7666666666666666
64,1,20,0,0,2,1,1.0,2021,12,24.11277777777778,-2.6
46,0,15,1,0,0,1,1.0,2021,5,24.031666666666666,-19.633333333333333
51,0,21,1,0,2,0,3.0,2020,11,19.80027777777778,-3.6333333333333333
26,1,9,4,0,1,0,2.0,2020,2,8.551944444444445,13.616666666666667
53,0,40,3,0,2,0,2.0,2020,6,8.185555555555556,-2.9
58,1,36,4,0,1,3,3.0,2021,6,26.5875,-12.7
65,1,21,2,0,3,2,4.0,2020,9,26.571944444444444,-7.133333333333334
24,2,18,0,0,2,1,4.0,2020,8,12.2575,-3.3
45,0,13,4,0,2,1,1.0,2020,6,14.54138888888889,5.15
35,1,23,0,0,2,3,3.0,2020,4,9.776944444444444,-1.15
38,1,37,2,0,1,2,5.0,2021,10,26.611666666666668,-9.516666666666667
46,1,33,0,0,2,1,2.0,2021,7,23.495555555555555,-11.716666666666667
45,1,31,0,0,3,2,4.0,2020,4,4.779722222222222,4.583333333333333
20,2,6,2,0,0,2,2.0,2021,4,21.51361111111111,-1.3333333333333333
26,0,24,4,0,0,1,4.0,2021,7,5.3475,4.2
30,2,24,3,0,0,0,5.0,2020,10,26.38111111111111,-2.7
28,1,22,3,0,3,2,3.0,2020,8,24.666944444444443,-18.633333333333333
69,2,31,1,0,3,0,1.0,2020,7,20.95111111111111,-5.366666666666666
33,0,35,3,0,1,3,1.0,2021,9,24.085833333333333,-8.533333333333333
59,1,33,0,0,0,0,5.0,2020,2,9.603333333333333,0.6666666666666666
68,1,38,0,0,2,1,2.0,2021,5,22.970555555555556,-12.85
51,0,8,4,0,1,2,4.0,2020,5,16.054444444444446,8.9
63,1,30,1,0,1,0,4.0,2021,11,24.69,-1.05
44,1,8,2,0,2,0,3.0,2021,10,25.6075,-5.166666666666667
37,1,39,0,0,1,3,2.0,2021,7,18.524722222222223,-6.166666666666667
59,1,40,4,0,0,2,2.0,2021,6,15.924722222222222,7.016666666666667
68,0,1,3,0,1,0,3.0,2020,2,6.259444444444444,12.983333333333333
40,0,32,1,0,3,1,2.0,2021,8,11.576944444444445,4.75
50,2,7,4,0,2,0,5.0,2021,8,3.4277777777777776,14.583333333333334
60,0,27,4,0,2,2,2.0,2020,8,9.2625,9.55
23,1,23,4,0,2,1,5.0,2021,1,19.54611111111111,-14.666666666666666
19,2,9,1,0,0,1,1.0,2020,10,8.429722222222223,2.3833333333333333
67,1,4,4,0,2,0,5.0,2020,7,14.263333333333334,-8.883333333333333
19,1,16,3,0,0,2,4.0,2021,12,19.264444444444443,4.55
64,0,21,1,0,2,3,2.0,2021,6,14.097777777777777,-10.95
56,2,14,0,0,1,1,2.0,2021,12,15.515555555555556,-10.883333333333333
43,2,16,4,0,3,1,5.0,2021,12,19.949444444444445,-16.466666666666665
42,2,6,4,0,1,0,1.0,2021,1,5.833888888888889,4.216666666666667
26,2,21,1,0,1,1,1.0,2020,7,6.034722222222222,13.75
38,1,11,4,0,3,3,3.0,2021,12,7.086388888888889,14.966666666666667
46,0,28,1,0,1,2,4.0,2020,3,21.320833333333333,2.4166666666666665
42,1,18,2,0,3,1,1.0,2020,10,10.821111111111112,7.383333333333334
68,1,19,3,0,0,0,1.0,2021,3,5.821666666666666,3.95
52,2,3,3,0,1,1,5.0,2021,10,16.92222222222222,-3.15
28,0,40,1,0,3,3,3.0,2021,5,13.74,-6.95
68,1,41,4,0,1,3,3.0,2021,5,3.7736111111111112,13.85
18,2,32,3,0,1,3,5.0,2021,9,24.04083333333333,-10.533333333333333
44,0,13,4,0,0,1,2.0,2021,5,23.209444444444443,-11.933333333333334
51,1,5,3,0,2,0,4.0,2021,11,8.326666666666666,4.983333333333333
62,2,35,4,0,1,1,2.0,2020,5,10.510555555555555,-5.05
45,1,17,2,0,3,2,3.0,2021,2,17.67888888888889,3.0166666666666666
40,0,0,1,0,1,0,4.0,2020,8,7.846666666666667,3.0
46,0,30,1,0,3,0,5.0,2020,2,3.763888888888889,15.2
54,0,14,1,0,1,1,3.0,2020,8,4.565555555555555,20.966666666666665
64,1,5,0,0,0,1,2.0,2021,11,15.283333333333333,-0.95
37,2,15,3,0,2,0,2.0,2021,9,22.684444444444445,-15.6
68,0,41,4,0,1,1,2.0,2020,2,23.351388888888888,-13.15
45,2,10,3,0,0,0,2.0,2021,3,10.585833333333333,-2.6666666666666665
34,1,22,3,0,1,2,5.0,2020,2,9.52,-1.5166666666666666
69,1,18,1,0,0,1,1.0,2021,3,12.221388888888889,10.533333333333333
40,1,27,1,0,1,2,2.0,2021,9,6.338888888888889,-1.4166666666666667
23,1,7,0,0,0,2,2.0,2020,2,21.5725,-14.216666666666667
69,1,39,1,0,1,1,5.0,2021,12,16.34027777777778,8.95
22,0,28,0,0,3,1,3.0,2021,11,4.1575,3.95
60,1,25,3,0,2,0,3.0,2020,6,5.175277777777778,4.016666666666667
20,2,18,2,0,1,3,5.0,2020,7,16.943055555555556,0.16666666666666666
27,1,38,3,0,0,0,5.0,2020,2,10.543333333333333,7.833333333333333
63,1,29,2,0,3,3,2.0,2020,8,8.84388888888889,5.216666666666667
23,1,29,4,0,3,3,2.0,2021,2,20.129166666666666,-1.6333333333333333
38,2,28,2,0,0,1,3.0,2020,4,19.04611111111111,2.283333333333333
27,1,12,0,0,3,2,3.0,2020,10,18.58111111111111,-12.7
36,1,40,4,0,1,2,2.0,2020,3,19.731666666666666,-6.1
61,0,32,3,0,2,3,1.0,2021,4,8.366111111111111,-2.3333333333333335
25,2,24,0,0,3,2,1.0,2020,11,7.016388888888889,7.166666666666667
53,2,24,3,0,3,0,2.0,2021,9,25.518333333333334,-7.35
31,0,23,4,0,2,1,5.0,2020,1,3.7025,10.4
48,2,8,1,0,3,1,5.0,2021,9,15.936388888888889,-2.183333333333333
20,2,2,1,0,0,3,4.0,2020,10,18.571666666666665,1.25
60,2,12,4,0,0,3,1.0,2021,6,21.726111111111113,-6.183333333333334
27,2,8,0,0,1,2,5.0,2021,3,22.676666666666666,-12.933333333333334
50,2,41,4,0,1,3,2.0,2021,5,24.39388888888889,-7.433333333333334
24,2,5,3,0,1,1,1.0,2020,2,8.894166666666667,7.116666666666666
24,2,41,4,0,2,0,5.0,2020,8,24.829166666666666,-13.216666666666667
54,2,3,3,0,2,3,5.0,2020,12,5.214722222222222,3.1333333333333333
22,1,40,1,0,3,1,4.0,2021,7,13.731944444444444,-1.4833333333333334
35,0,5,4,0,3,0,5.0,2020,9,15.133333333333333,-9.4
23,2,39,4,0,1,2,4.0,2020,3,13.653611111111111,9.683333333333334
50,0,1,2,0,2,3,4.0,2020,4,6.904166666666667,12.1
56,2,23,3,0,0,2,1.0,2021,9,14.538055555555555,2.566666666666667
60,0,1,3,0,0,3,3.0,2020,8,9.705,-1.2833333333333334
39,2,37,3,0,2,0,4.0,2021,3,15.223333333333333,-7.95
45,2,34,0,0,1,3,3.0,2020,5,26.557777777777776,-11.866666666666667
29,0,38,1,0,3,3,5.0,2021,11,9.041666666666666,-4.85
51,2,12,3,0,0,3,1.0,2021,6,3.9941666666666666,8.883333333333333
34,2,10,1,0,2,1,5.0,2021,1,13.095277777777778,5.1
59,0,1,1,0,1,0,1.0,2021,11,9.296666666666667,16.033333333333335
65,0,37,1,0,1,2,4.0,2021,3,21.946944444444444,-2.1666666666666665
57,0,21,0,0,3,3,3.0,2020,10,17.59777777777778,-11.033333333333333
38,1,17,3,0,0,1,5.0,2021,3,22.03388888888889,-5.133333333333334
33,1,28,0,0,3,1,4.0,2020,9,7.038055555555555,3.566666666666667
63,0,28,2,0,0,3,1.0,2020,2,23.89,-3.1666666666666665
69,0,28,4,0,0,1,1.0,2021,3,19.391666666666666,-16.066666666666666
55,0,15,3,0,3,0,5.0,2021,8,21.342222222222222,-11.55
57,1,17,3,0,3,2,3.0,2020,12,15.944166666666666,10.65
32,1,40,2,0,2,1,3.0,2020,3,10.296666666666667,-0.21666666666666667
22,1,24,4,0,3,1,3.0,2020,1,10.832777777777778,13.65
44,0,18,0,0,0,1,3.0,2020,12,26.285833333333333,-9.15
53,2,2,2,0,3,1,3.0,2020,2,16.905277777777776,-4.9
19,2,24,4,0,3,1,4.0,2020,11,9.872222222222222,2.25
52,2,18,3,0,1,3,4.0,2020,2,2.9058333333333333,20.45
50,2,4,3,0,3,2,2.0,2021,7,19.80666666666667,6.716666666666667
55,0,22,1,0,3,3,2.0,2021,7,21.475833333333334,3.0833333333333335
41,1,26,3,0,2,0,1.0,2021,2,10.326666666666666,10.233333333333333
58,2,13,1,0,1,1,2.0,2020,9,23.99361111111111,-15.816666666666666
25,0,15,2,0,0,3,4.0,2021,7,20.378888888888888,-0.5333333333333333
30,1,36,4,0,2,1,5.0,2021,6,11.598055555555556,3.1
45,0,25,4,0,0,0,2.0,2021,6,14.949722222222222,-0.23333333333333334
28,2,1,4,0,0,1,5.0,2021,12,4.500555555555556,9.116666666666667
36,2,15,2,0,3,3,4.0,2020,6,17.752222222222223,-12.2
